input,role,dataset,params,geo,country,year,value,status_flag
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,LV,LVA,2025,28892.7,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,MT,MLT,2024,22962.2,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,MT,MLT,2025,24537.5,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,NL,NLD,2024,801439.0,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,NL,NLD,2025,819141.0,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,PL,POL,2024,409202.0,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,PL,POL,2025,435690.7,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,PT,PRT,2024,127046.9,p
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,PT,PRT,2025,131189.8,p
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,RO,ROU,2024,147153.7,p
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,RO,ROU,2025,154799.5,p
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,SE,SWE,2024,285414.0,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,SE,SWE,2025,300153.7,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,SI,SVN,2024,50388.6,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,SI,SVN,2025,51649.4,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,SK,SVK,2024,111626.0,
core_imports,legacy trade-openness input,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=P7,SK,SVK,2025,116580.1,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,AT,AUT,2024,494087.6,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,AT,AUT,2025,514328.1,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,BE,BEL,2024,619914.3,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,BE,BEL,2025,642015.3,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,BG,BGR,2024,104767.2,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,BG,BGR,2025,116018.3,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,CY,CYP,2024,34770.2,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,CY,CYP,2025,36483.5,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,CZ,CZE,2024,320786.5,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,CZ,CZE,2025,346583.4,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,DE,DEU,2024,4328970.0,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,DE,DEU,2025,4469810.0,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,DK,DNK,2024,392400.7,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,DK,DNK,2025,410372.0,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,EE,EST,2024,39847.7,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,EE,EST,2025,41620.8,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,EL,GRC,2024,236736.0,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,EL,GRC,2025,248353.7,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,ES,ESP,2024,1594330.0,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,ES,ESP,2025,1687152.0,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,FI,FIN,2024,275993.0,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,FI,FIN,2025,280570.0,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,FR,FRA,2024,2935236.2,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,FR,FRA,2025,2991055.9,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,HR,HRV,2024,85905.2,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,HR,HRV,2025,92975.1,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,HU,HUN,2024,206156.2,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,HU,HUN,2025,218833.9,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,IE,IRL,2024,562794.2,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,IE,IRL,2025,638683.3,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,IT,ITA,2024,2202031.2,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,IT,ITA,2025,2258048.7,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,LT,LTU,2024,78996.2,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,LT,LTU,2025,84258.0,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,LU,LUX,2024,86180.3,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,LU,LUX,2025,89521.5,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,LV,LVA,2024,40652.3,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,LV,LVA,2025,43026.2,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,MT,MLT,2024,23142.3,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,MT,MLT,2025,24577.9,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,NL,NLD,2024,1121543.0,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,NL,NLD,2025,1179458.0,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,PL,POL,2024,852229.8,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,PL,POL,2025,922865.5,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,PT,PRT,2024,289784.3,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,PT,PRT,2025,306741.7,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,RO,ROU,2024,353633.1,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,RO,ROU,2025,380058.1,p
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,SE,SWE,2024,563572.2,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,SE,SWE,2025,601240.9,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,SI,SVN,2024,67418.1,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,SI,SVN,2025,70486.2,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,SK,SVK,2024,130207.5,
core_nominal_gdp,denominator,nama_10_gdp,freq=A&unit=CP_MEUR&na_item=B1GQ,SK,SVK,2025,136754.3,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,AT,AUT,2024,211851.6,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,AT,AUT,2025,213338.8,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,BE,BEL,2024,351696.7,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,BE,BEL,2025,364840.1,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,BG,BGR,2024,26848.9,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,BG,BGR,2025,32456.5,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,CY,CYP,2024,19968.2,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,CY,CYP,2025,19785.9,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,CZ,CZE,2024,98054.4,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,CZ,CZE,2025,110883.8,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,DE,DEU,2024,2149475.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,DE,DEU,2025,2189066.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,DK,DNK,2024,336595.9,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,DK,DNK,2025,344921.5,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,EE,EST,2024,15244.5,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,EE,EST,2025,16459.2,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,EL,GRC,2024,92256.4,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,EL,GRC,2025,94319.1,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,ES,ESP,2024,696293.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,ES,ESP,2025,722828.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,FI,FIN,2024,176349.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,FI,FIN,2025,176424.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,FR,FRA,2024,1767688.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,FR,FRA,2025,1780372.0,p
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,HR,HRV,2024,25904.1,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,HR,HRV,2025,29147.6,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,HU,HUN,2024,34017.3,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,HU,HUN,2025,41345.1,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,IE,IRL,2024,133792.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,IE,IRL,2025,152443.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,IT,ITA,2024,792133.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,IT,ITA,2025,811370.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,LT,LTU,2024,17268.5,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,LT,LTU,2025,19912.9,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,LU,LUX,2024,53806.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,LU,LUX,2025,54879.3,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,LV,LVA,2024,7812.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,LV,LVA,2025,8535.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,MT,MLT,2024,10798.1,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,MT,MLT,2025,11922.1,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,NL,NLD,2024,1057156.0,p
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,NL,NLD,2025,1105697.0,p
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,PL,POL,2024,193695.2,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,PL,POL,2025,204355.6,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,PT,PRT,2024,152303.4,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,PT,PRT,2025,165374.7,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,RO,ROU,2024,44223.1,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,RO,ROU,2025,46381.1,p
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,SE,SWE,2024,465132.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,SE,SWE,2025,505755.7,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,SI,SVN,2024,16293.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,SI,SVN,2025,17514.0,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,SK,SVK,2024,56404.5,
core_household_credit,legacy liquidity input,nasa_10_f_bs,freq=A&unit=MIO_EUR&co_nco=NCO&sector=S14_S15&finpos=LIAB&na_item=F4,SK,SVK,2025,60311.1,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,AT,AUT,2024,53830.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,AT,AUT,2025,55870.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,BE,BEL,2024,52310.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,BE,BEL,2025,53930.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,BG,BGR,2024,16260.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,BG,BGR,2025,18060.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,CY,CYP,2024,35670.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,CY,CYP,2025,36850.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,CZ,CZE,2024,29440.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,CZ,CZE,2025,31810.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,DE,DEU,2024,51830.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,DE,DEU,2025,53520.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,DK,DNK,2024,65650.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,DK,DNK,2025,68310.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,EE,EST,2024,28990.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,EE,EST,2025,30380.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,EL,GRC,2024,22480.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,EL,GRC,2025,23570.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,ES,ESP,2024,32630.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,ES,ESP,2025,34210.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,FI,FIN,2024,49100.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,FI,FIN,2025,49710.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,FR,FRA,2024,42680.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,FR,FRA,2025,43350.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,HR,HRV,2024,22200.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,HR,HRV,2025,23950.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,HU,HUN,2024,21560.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,HU,HUN,2025,23000.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,IE,IRL,2024,104510.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,IE,IRL,2025,116770.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,IT,ITA,2024,37350.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,IT,ITA,2025,38310.0,e
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,LT,LTU,2024,27350.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,LT,LTU,2025,29170.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,LU,LUX,2024,127030.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,LU,LUX,2025,130300.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,LV,LVA,2024,21800.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,LV,LVA,2025,23410.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,MT,MLT,2024,40650.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,MT,MLT,2025,42160.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,NL,NLD,2024,62330.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,NL,NLD,2025,65210.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,PL,POL,2024,22710.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,PL,POL,2025,24680.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,PT,PRT,2024,27100.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,PT,PRT,2025,28390.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,RO,ROU,2024,18550.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,RO,ROU,2025,19960.0,p
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,SE,SWE,2024,53010.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,SE,SWE,2025,56330.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,SI,SVN,2024,31700.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,SI,SVN,2025,33060.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,SK,SVK,2024,23850.0,
core_gdp_per_capita_eur,legacy income input,nama_10_pc,freq=A&unit=CP_EUR_HAB&na_item=B1GQ,SK,SVK,2025,25060.0,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,AT,AUT,2024,5.2,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,AT,AUT,2025,5.7,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,BE,BEL,2024,5.7,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,BE,BEL,2025,6.2,
core_unemployment,diagnostic/control input,une_rt_a,freq=A&age=Y15-74&unit=PC_ACT&sex=T,BG,BGR,2024,4.2,b
