freq,freq_label,unit,unit_label,sector,sector_label,na_item,na_item_label,geo,geo_label,time,time_label,value,status,dataset_label,source,updated
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2012,2012,44.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2013,2013,41.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2014,2014,43.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2015,2015,38.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2016,2016,41.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2017,2017,40.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2018,2018,38.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2019,2019,37.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2020,2020,44.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2021,2021,45.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2022,2022,44.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2023,2023,44.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2024,2024,46.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LV,Latvia,2025,2025,46.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,1995,1995,11.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,1996,1996,13.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,1997,1997,15.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,1998,1998,16.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,1999,1999,22.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2000,2000,23.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2001,2001,22.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2002,2002,22.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2003,2003,20.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2004,2004,18.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2005,2005,17.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2006,2006,17.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2007,2007,15.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2008,2008,14.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2009,2009,27.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2010,2010,36.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2011,2011,37.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2012,2012,39.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2013,2013,38.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2014,2014,40.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2015,2015,42.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2016,2016,39.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2017,2017,39.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2018,2018,33.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2019,2019,35.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2020,2020,45.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2021,2021,43.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2022,2022,38.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2023,2023,37.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2024,2024,38.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LT,Lithuania,2025,2025,39.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,1995,1995,10.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,1996,1996,10.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,1997,1997,9.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,1998,1998,9.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,1999,1999,8.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2000,2000,7.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2001,2001,7.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2002,2002,7.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2003,2003,7.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2004,2004,7.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2005,2005,8.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2006,2006,8.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2007,2007,8.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2008,2008,14.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2009,2009,15.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2010,2010,19.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2011,2011,18.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2012,2012,20.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2013,2013,22.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2014,2014,21.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2015,2015,21.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2016,2016,19.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2017,2017,21.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2018,2018,20.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2019,2019,22.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2020,2020,24.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2021,2021,24.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2022,2022,24.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2023,2023,24.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2024,2024,26.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,LU,Luxembourg,2025,2025,26.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,1995,1995,83.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,1996,1996,71.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,1997,1997,62.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,1998,1998,60.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,1999,1999,60.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2000,2000,55.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2001,2001,52.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2002,2002,55.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2003,2003,58.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2004,2004,58.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2005,2005,60.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2006,2006,64.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2007,2007,65.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2008,2008,71.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2009,2009,78.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2010,2010,80.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2011,2011,80.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2012,2012,78.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2013,2013,77.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2014,2014,76.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2015,2015,75.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2016,2016,74.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2017,2017,72.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2018,2018,68.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2019,2019,65.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2020,2020,78.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2021,2021,76.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2022,2022,74.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2023,2023,73.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2024,2024,73.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,HU,Hungary,2025,2025,74.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,1995,1995,34.3,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,1996,1996,38.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,1997,1997,46.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,1998,1998,50.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,1999,1999,61.8,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2000,2000,61.1,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2001,2001,65.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2002,2002,63.4,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2003,2003,69.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2004,2004,71.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2005,2005,70.2,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2006,2006,64.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2007,2007,62.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2008,2008,61.5,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2009,2009,66.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2010,2010,65.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2011,2011,68.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2012,2012,65.6,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2013,2013,64.9,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2014,2014,60.7,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,GD,Government consolidated gross debt,MT,Malta,2015,2015,55.0,,"Government deficit/surplus, debt and associated data",ESTAT,2026-04-22T11:00:00+0200
